"alpha_base","gamma_prim","gamma_temp","gamma_home","delta_temp","delta_home","delta_temp_agk_18_29_woman","delta_home_agk_18_29_woman","delta_temp_agk_18_29","delta_home_agk_18_29","delta_temp_agk_30_44_woman_kids","delta_home_agk_30_44_woman_kids","delta_temp_agk_30_44_woman_nokids","delta_home_agk_30_44_woman_nokids","delta_temp_agk_30_44_kids","delta_home_agk_30_44_kids","delta_temp_agk_45_64_woman","delta_home_agk_45_64_woman","delta_temp_agk_45_64","delta_home_agk_45_64","delta_temp_agk_65plus_woman","delta_home_agk_65plus_woman","delta_temp_agk_65plus","delta_home_agk_65plus","delta_temp_income_50minus","delta_home_income_50minus","delta_temp_income_100_149","delta_home_income_100_149","delta_temp_income_150plus","delta_home_income_150plus","delta_temp_education_highschool","delta_home_education_highschool","delta_temp_education_graduate","delta_home_education_graduate","delta_temp_impgender_20_39","delta_home_impgender_20_39","delta_temp_impgender_40_59","delta_home_impgender_40_59","delta_temp_impgender_60plus","delta_home_impgender_60plus","delta_temp_impgender_20_39_woman","delta_home_impgender_20_39_woman","delta_temp_impgender_40_59_woman","delta_home_impgender_40_59_woman","delta_temp_impgender_60plus_woman","delta_home_impgender_60plus_woman","delta_temp_jobtype12_professional","delta_home_jobtype12_professional","delta_temp_jobtype12_administrative","delta_home_jobtype12_administrative","delta_temp_commute_noncar","delta_home_commute_noncar","delta_temp_neighborhood_suburban","delta_home_neighborhood_suburban","delta_temp_neighborhood_town_rural","delta_home_neighborhood_town_rural","delta_temp_homeownership_nonown","delta_home_homeownership_nonown","delta_temp_factor_score_1","delta_home_factor_score_1","delta_temp_factor_score_2","delta_home_factor_score_2","delta_temp_factor_score_3","delta_home_factor_score_3","logLike"
5.38946548837415,1.0743623990629,2.08996581879448,0.449239667516545,-0.601489607814915,0.778902337710818,-0.536560539373932,0.178630709230893,0.0349337152946816,-0.417603040503042,-0.450147194212003,-0.263172427689829,-0.466728251017528,-0.244435776822515,0.406734857836163,-0.187183005099693,-0.674796280173216,0.0323113669541122,0.416234539754189,-0.254717330353379,-3.68314137162325,-0.411370502421337,0.289008576559779,0.0683456290717738,0.0802196535627126,-0.0395460583132842,0.232529750736636,0.279730074729516,-0.20536229940781,0.253469929751733,0.736718604033984,-0.0302457857624503,-0.0353898777565154,-0.139772316772782,-0.704193652347236,-0.52433170971987,-1.13605354424586,-0.345367440187402,0.0416456121911251,0.0364508878250302,0.42217693274523,0.395963964423432,0.590745357673543,0.0903748882127929,0.424579002465978,0.0746582000165551,-0.721017760916113,0.264715852759151,-0.930297352811936,0.103433697207153,0.3198709857893,0.43978028383763,-0.19466923865561,0.0365763396162957,-0.271999867500257,-0.095077847502699,0.288519187442155,0.113488763768318,0.128894975103636,0.413168690867601,-0.00258322427508748,-0.18951806151831,0.221710035413275,0.215747174069818,-2194.7447497491
5.57990918668254,1.08484244981281,2.10914073246597,0.445194124143439,-0.59848353999572,0.788815027931974,-0.532900991503125,0.157498493117764,0.0290997627691367,-0.388196483547626,-0.455419361362966,-0.2571073500898,-0.47732692705689,-0.236430216607804,0.410139085179381,-0.178103090671167,-0.689386505198543,0.0420911208591673,0.427821133915117,-0.24132481645474,-3.72551101539432,-0.42173902598932,0.296726817993558,0.0934475516993848,0.0714175331853873,-0.0256542432459381,0.238109799359948,0.285437706690189,-0.202215235428056,0.249837135295284,0.740548659067757,-0.0370057788056579,-0.030408835060991,-0.124919877845287,-0.71486796894187,-0.522088662442817,-1.14687301050526,-0.341389010056141,0.0329945445030355,0.0279405296409658,0.435899548308892,0.394272941836156,0.60610815311262,0.0887110802111131,0.445002408424419,0.0763623420715614,-0.725673895531496,0.256318306897084,-0.931062477373049,0.0970152080618195,0.318893263800806,0.439349536098536,-0.196233533337154,0.0321772852629067,-0.274016370704224,-0.102348101615414,0.290603940606217,0.117867894752378,0.129390007196863,0.411033845643824,-0.00203700094794598,-0.18680480429962,0.220855787322743,0.218338599605069,-2194.5115726246
11.4332566173611,1.11016332580161,2.23394235242843,0.46589780424738,-0.592495932077391,0.782681833792751,-0.524997883878762,0.131814142881893,0.0231234904001472,-0.394700634326707,-0.450392976519437,-0.253097142738439,-0.457432628133069,-0.234859682795384,0.404760207549757,-0.162060965652078,-0.677769945234196,0.0378637659583744,0.41358498694677,-0.239837705067284,-3.73052751516415,-0.377910906007341,0.278033729653964,0.0771551749161642,0.0703637486301407,-0.00818525330985832,0.231612943112936,0.271233861700752,-0.205752890001547,0.253350658623766,0.741805279288347,-0.0500408344331573,-0.0401065139128084,-0.148829623687472,-0.709260331187632,-0.540885297768255,-1.12389775632764,-0.354599163286711,0.0454347832795591,0.0340510445987893,0.420771882820431,0.393897876929505,0.573159360166718,0.0904910882372244,0.4144589474854,0.0773003617263641,-0.721157176635582,0.26411311946908,-0.930386127432736,0.10543807452658,0.325344242269833,0.430874480318886,-0.194350864006022,0.0447381916644004,-0.274611572440113,-0.0822846220361451,0.285074190647803,0.134747907053354,0.129699504729451,0.406641833604135,-0.00369310873816344,-0.19448092406691,0.221794177587935,0.215341957649893,-2193.69156935678
11.4346920891436,1.09708163529179,2.13014461382517,0.453621364762832,-0.590518802935576,0.780181465232662,-0.525043529094731,0.144228666980161,0.0247967958709,-0.386878513972132,-0.447811494307764,-0.25816099489314,-0.455603036828195,-0.227996891998751,0.409036060311386,-0.166672328144141,-0.672487953764241,0.0325515735081817,0.414498681960283,-0.241707894288506,-3.73679788740236,-0.452609247053418,0.271489980008138,0.0691671478025757,0.0755048155811058,-0.0135023513874683,0.231969708271639,0.276216123612004,-0.205456789932361,0.2486172071478,0.739332361560515,-0.0453930149096761,-0.0424587437992486,-0.143973824552116,-0.710514419681421,-0.536118586359865,-1.12261719208571,-0.356660698961663,0.0478588244883689,0.0263575222980882,0.421492531485832,0.397336273481364,0.577943709128855,0.0827282320194914,0.424182729086431,0.0598273458962586,-0.718353186444274,0.262215455859962,-0.926104665949422,0.0951632140983095,0.324484447641005,0.431179273820949,-0.192837319749527,0.0416761818673485,-0.271106527230544,-0.0843260591336598,0.288702896657756,0.12630801385685,0.130580873006712,0.405286654199297,-0.00474494344261076,-0.189462028207736,0.221758066772742,0.21962251056711,-2193.54731911803
11.4467557143659,1.08712727707282,2.09608599469399,0.450986898647797,-0.589867397178838,0.78091954841699,-0.525404281390712,0.147336766141644,0.0257130491478242,-0.38678360841826,-0.448685358910458,-0.255960840709628,-0.456293718075155,-0.226935735839155,0.409340830281852,-0.166686715941336,-0.673018536916799,0.0362001192493066,0.413818847409621,-0.240126448031888,-3.74297657814037,-0.365169733737396,0.272637519426522,0.0794786154452033,0.0769324532116281,-0.0169005193883447,0.23134537242244,0.281738893465484,-0.205737912040343,0.249617536300409,0.738544379933058,-0.0443377397806442,-0.0425288691712613,-0.13962748772107,-0.70952134489306,-0.533943438493562,-1.12278803946459,-0.350775841860422,0.0432897908611395,0.0312713839435845,0.422285660757159,0.399933755290652,0.577854010170217,0.0963362190711367,0.420773357772987,0.0729063424791555,-0.716869657908275,0.2625610974772,-0.926075330728455,0.095959095481807,0.322326290311948,0.433815224348081,-0.193255275243609,0.0439342288308457,-0.26973530850673,-0.0839784458307897,0.287972389208327,0.122988248477723,0.129351167220156,0.407409163763826,-0.00330853267002407,-0.189729205676283,0.22112207426691,0.218989857116317,-2193.47926948632
11.4550684517891,1.08521722687792,2.15860407411654,0.44631508270837,-0.588772902044205,0.776514188335574,-0.521260588037907,0.15180584086658,0.0202103603513481,-0.392869897804681,-0.446268457072939,-0.257869919469044,-0.46446791107367,-0.230092896018939,0.398779733456388,-0.166993346501668,-0.675934571603858,0.040856993294422,0.410851837532615,-0.236568105908533,-3.72856739153521,-0.410510734150851,0.269653012447096,0.0761008633684169,0.0759746633380092,-0.0196131432452075,0.233994389093133,0.281083576094012,-0.204401162075999,0.252214719413607,0.734740047939478,-0.0423544835588208,-0.0402288819226024,-0.134490593043546,-0.708956027571459,-0.526422373850217,-1.12212641427001,-0.343417206804348,0.039578531352272,0.0396204945868845,0.422114506820145,0.394302853292551,0.573289181492591,0.0948756111934003,0.420194388973418,0.0838172380357078,-0.714163280948527,0.259934962154348,-0.922156160185793,0.099994783989084,0.320157947426895,0.436090268540497,-0.194891523577302,0.0445998057799991,-0.270741069775999,-0.0836014294825337,0.283687109683271,0.123802045099652,0.128663284471969,0.409633057300669,-0.00336409288938964,-0.191793665556298,0.221074295248032,0.218000689828518,-2193.4665160257
11.4640015394782,1.09321074824609,2.13226353495256,0.451062219442325,-0.58817640096486,0.766844333101999,-0.527940041417293,0.156737804330913,0.021094576805509,-0.387931811583111,-0.442936547984493,-0.241256130043704,-0.465802705893202,-0.217023518797752,0.395614337834918,-0.164162277608812,-0.677763821075026,0.0475028146415513,0.411489845638778,-0.23778032689863,-3.72799983327329,-0.405673220578032,0.275579253108209,0.0870193581699314,0.0771187462379577,-0.0108733375832495,0.234494944116151,0.284587376526154,-0.203429885189925,0.253069513156143,0.73589252271386,-0.0418969286572761,-0.0394442927263018,-0.138580709143478,-0.707802924020363,-0.525850426624963,-1.12890913329548,-0.337472881408952,0.0354801477026289,0.036625687019596,0.419977050232415,0.38424692873383,0.582789062668117,0.0666611731466907,0.429274788564207,0.065020248499459,-0.714891417205811,0.265891544740404,-0.923958721200146,0.102779035774703,0.319655306721467,0.434762932686739,-0.19538656312351,0.0443890351045708,-0.269690570813791,-0.0854419765785978,0.283525226471,0.125189174077853,0.129661716670708,0.407716662383063,-0.00241009285697349,-0.189682763984642,0.222529904837601,0.219152428786247,-2193.45438273518
11.4707368040246,1.09005436584532,2.13679459831234,0.447912482660149,-0.589745976709035,0.779053538885092,-0.526750627571609,0.148141385893088,0.0216440077226865,-0.386707594395918,-0.444912847966241,-0.24967190618501,-0.463496568095001,-0.224456443180706,0.39956168459456,-0.168669621638187,-0.675652874318733,0.0417538165816417,0.411104767706579,-0.240383114374391,-3.73164400704491,-0.388890207173082,0.27438185889049,0.0801379419441498,0.0752313363563363,-0.0120043626601749,0.232924590450479,0.280549227688454,-0.205563200223278,0.252416574441486,0.738394571345211,-0.0435003237553673,-0.040668928995681,-0.140493434636773,-0.708566443218092,-0.531503604780006,-1.12635530260405,-0.347066258735919,0.0405668325234687,0.0334541600461561,0.420820007058104,0.392765791269198,0.580224770967289,0.0853798616338811,0.426953742767577,0.0659056368902574,-0.716237846015049,0.265168483425202,-0.92464676809121,0.103177107518205,0.320801841982778,0.432255489948782,-0.192767977798588,0.0432906500854689,-0.269109545632316,-0.0852307329734392,0.284470444636309,0.125304699759426,0.12925306839818,0.4078846564574,-0.00263628513003329,-0.190088538220656,0.2221867223417,0.218938097074865,-2193.45233762484
11.485843550577,1.08826138763092,2.12959051074874,0.448795603842604,-0.588882286148546,0.778785297910089,-0.526427844430176,0.148360764746498,0.0211157414767834,-0.386152194853432,-0.446305225824106,-0.249339962055695,-0.464961626325399,-0.225035538932813,0.399515091033291,-0.168209323355079,-0.676589503610093,0.0424458950522817,0.410501129850312,-0.23983404814958,-3.73292072005951,-0.404751521009151,0.273679169489447,0.0818214354945294,0.0760844966788476,-0.0145079474289413,0.232472528993617,0.281085757653241,-0.205722488307045,0.251446448357143,0.737713302063914,-0.0426987605902822,-0.0405035069496523,-0.138834436445298,-0.709888794928587,-0.529073530856579,-1.127291151515,-0.34489242608676,0.0392585235664843,0.0347334823166347,0.423010208194046,0.391681119130581,0.58145732937393,0.0865392584785913,0.425960511037749,0.0722277052464726,-0.715341111957819,0.263416150139528,-0.924332274052119,0.100511264786401,0.320781087158902,0.433680134169322,-0.193585563509531,0.0424783085478096,-0.269369289775371,-0.0860787656888993,0.284439767860979,0.123591426597636,0.129286839507171,0.408524628571627,-0.00277330657284859,-0.190206441678278,0.221870014729805,0.218605663795268,-2193.4502188823
11.4973904827042,1.0890163858421,2.13524471295658,0.448813499617021,-0.588305897704727,0.774417655887944,-0.527403205354658,0.154450709139832,0.0214374859787297,-0.389110215919686,-0.445394900363327,-0.247909597264001,-0.465966561000514,-0.221754734280968,0.398066326847485,-0.166805263128271,-0.676572417893457,0.0436203983034047,0.410456202785101,-0.238812359574761,-3.73290376228008,-0.399381104464118,0.273620178417289,0.0835116864234038,0.0762123165319813,-0.0140045704107941,0.233136604900264,0.282929007352785,-0.204876597720933,0.252192780876436,0.736967962685856,-0.0415339771182997,-0.0403972110405912,-0.138033593704724,-0.709453033725956,-0.526994114311755,-1.12769767154473,-0.342293733709924,0.0383532074808595,0.0357673954876693,0.421942874485817,0.388852748039869,0.581190243544893,0.0779943834176679,0.427043422733352,0.0695964168675741,-0.715536344486857,0.263612438599156,-0.924096616954267,0.10061457047826,0.320339215328542,0.434511553410053,-0.194107310047714,0.0433962526875456,-0.269764406826514,-0.0861715138384532,0.284378029073948,0.124357059782739,0.129231440363232,0.408235708287163,-0.00296516559236117,-0.190163936938552,0.221793972835507,0.218495758234598,-2193.44993430965
11.5062071145248,1.0895630923536,2.1338346699877,0.448671968943382,-0.588610044500494,0.776079650604728,-0.526767509677669,0.151380571817403,0.0214987494906904,-0.387541966899018,-0.444669156618326,-0.24747296054915,-0.465313346078958,-0.222663877848721,0.397952505828209,-0.167395489479186,-0.676491638928797,0.0440435335833102,0.410560075974225,-0.239429939525067,-3.73137802571639,-0.400370250092602,0.274008908477606,0.0832508222861486,0.0757107948643022,-0.0128788111320451,0.233116666231529,0.281911656692728,-0.205075832753086,0.252328200321778,0.73763231227957,-0.0423965943395622,-0.0400948630789286,-0.138609661663645,-0.709267714448179,-0.528197824173993,-1.12721364215057,-0.342838986008244,0.0385740750704494,0.0352457172504685,0.421589542704292,0.389493962367195,0.580819371426765,0.0810508512899666,0.426721825173777,0.0693799485958592,-0.715669154842568,0.263754615324434,-0.924210866990394,0.101439521868448,0.320308644535136,0.433596936644657,-0.193918404511842,0.0430880244806166,-0.269694952272269,-0.0857590280374816,0.284069633171788,0.124359385753716,0.129334799914378,0.408016973194478,-0.00272518590150048,-0.190198000265186,0.222001221270639,0.218679253332902,-2193.44966322641
11.5198385793895,1.08894738991343,2.13364211073277,0.448615965541377,-0.588811702930152,0.777020199360034,-0.526790129851313,0.151103826928649,0.021309890556407,-0.387463156517139,-0.444987583635844,-0.248070944641947,-0.465025355859419,-0.22338537832248,0.39837360018616,-0.167759808438259,-0.676382701804473,0.043202495467418,0.410542228316916,-0.239566170756613,-3.73192227616311,-0.401052898411949,0.273999313148552,0.0827712668488501,0.0759816056879866,-0.0132046550925342,0.232863959971008,0.281835287193536,-0.205291953302132,0.252115420416849,0.7376381776838,-0.0423843582980751,-0.0402509038627723,-0.138993971014341,-0.709236914420559,-0.528499578955505,-1.1271057897527,-0.343907188503952,0.038857913163516,0.034923968811629,0.421751148025222,0.390087279280239,0.58089892720395,0.0819991939764307,0.426673390864412,0.0696492273473439,-0.715770475140472,0.263911096756429,-0.924362328391279,0.10116148838872,0.320396521527848,0.433770875203655,-0.19381897369212,0.0431144216428891,-0.26967722703488,-0.0859749345656354,0.284226038352188,0.124241763049145,0.129315099155346,0.408295705588038,-0.00282881698636397,-0.190185366235773,0.221949394396281,0.218639273234319,-2193.44960791766
