"","alpha_base","gamma_prim","gamma_temp","gamma_home","delta_temp","delta_home","delta_temp_agk_18_29_woman","delta_home_agk_18_29_woman","delta_temp_agk_18_29","delta_home_agk_18_29","delta_temp_agk_30_44_woman_kids","delta_home_agk_30_44_woman_kids","delta_temp_agk_30_44_woman_nokids","delta_home_agk_30_44_woman_nokids","delta_temp_agk_30_44_kids","delta_home_agk_30_44_kids","delta_temp_agk_45_64_woman","delta_home_agk_45_64_woman","delta_temp_agk_45_64","delta_home_agk_45_64","delta_temp_agk_65plus_woman","delta_home_agk_65plus_woman","delta_temp_agk_65plus","delta_home_agk_65plus","delta_temp_income_50minus","delta_home_income_50minus","delta_temp_income_100_149","delta_home_income_100_149","delta_temp_income_150plus","delta_home_income_150plus","delta_temp_education_highschool","delta_home_education_highschool","delta_temp_education_graduate","delta_home_education_graduate","delta_temp_impgender_20_39","delta_home_impgender_20_39","delta_temp_impgender_40_59","delta_home_impgender_40_59","delta_temp_impgender_60plus","delta_home_impgender_60plus","delta_temp_impgender_20_39_woman","delta_home_impgender_20_39_woman","delta_temp_impgender_40_59_woman","delta_home_impgender_40_59_woman","delta_temp_impgender_60plus_woman","delta_home_impgender_60plus_woman","delta_temp_jobtype12_professional","delta_home_jobtype12_professional","delta_temp_jobtype12_administrative","delta_home_jobtype12_administrative","delta_temp_commute_noncar","delta_home_commute_noncar","delta_temp_neighborhood_suburban","delta_home_neighborhood_suburban","delta_temp_neighborhood_town_rural","delta_home_neighborhood_town_rural","delta_temp_homeownership_nonown","delta_home_homeownership_nonown","delta_temp_factor_score_1","delta_home_factor_score_1","delta_temp_factor_score_2","delta_home_factor_score_2","delta_temp_factor_score_3","delta_home_factor_score_3"
"delta_temp_agk_65plus",-5.14346467821727e-18,2.5153062906952,-0.659393462706159,7.7288402446035,-9.14801767675019,4.51799965567258,1.57720779414453e-08,5.06302468411424e-08,-1.1723601386756e-14,1.02056472088204e-15,1.72639131070396e-08,3.09885696101924e-08,1.78595611295002e-08,3.7275899479749e-08,-1.928617711647e-08,3.75813381404376e-09,-5.57499672803651e-15,-2.24810849271773e-10,2.02407461069946e-08,-4.50464937881438e-15,-0.977287344088721,0.502288748805551,-9.14801771825351,4.51799969850781,-0.347152124513496,0.118327279917789,-2.68981705525117,1.63088145324234,-2.46781222336062,1.02839994974071,-1.81596726316833,0.948581169162468,-3.77696066832511,1.89533028582733,-2.41172474381045,1.11535092153337,-0.328840008171974,0.0907329079470962,-3.51900885802407,1.64649851391457,-0.211632434655394,0.098356079416014,-0.0602441683088433,0.0302175776032929,-0.613468724882324,0.331755923813465,-5.85680938234148,2.85523259774768,-2.82952291990995,1.46089366322348,-2.46108604690058,1.20476403335399,-4.124842156087,2.00596967754877,-4.03614541456151,2.03074663282207,-3.66969857767479,1.78206283122301,5.08842924421634,-2.75826726767694,-2.87200460219037,1.81647291233115,0.131030728094377,0.199130652828896
"delta_home_agk_65plus",-3.61152763293109e-18,12.5899857797143,0.291041776700672,-48.2884729485418,4.51799968060138,-26.646313442512,1.74802059607376e-13,1.39491632488154e-07,1.08517790196246e-06,-6.52112280622e-08,-1.97303740254792e-14,1.02001173497314e-07,4.98728512512848e-08,-6.79846740019772e-15,-5.20752630063489e-09,-1.23702293075064e-08,-4.0436482329825e-08,-6.26535850048622e-07,-3.5252566478179e-14,-1.14180035925515e-07,0.502288754863311,-15.8172783305944,4.51799969850781,-26.6463136847004,0.118326862838021,-2.25001759311866,1.63088155097776,-10.0695168425267,1.02840003038158,-7.10448999876413,0.948580991457179,-4.28364101886576,1.89533032811017,-11.4029176991676,1.1153509314088,-8.86187951372702,0.0907329180082527,-2.49876372304317,1.64649904225613,-10.4995340250748,0.0983559761994434,-5.9035864909675,0.0302174990273067,-1.88943195735834,0.331755907979412,-6.54706033612071,2.85523256141366,-15.1570828139603,1.46089362736104,-10.4136524264568,1.20476401635887,-5.88443849534477,2.00596949651516,-14.3311260466689,2.03074674517247,-8.20531936463572,1.78206284152579,-5.90041357176191,-2.75826705122882,6.50335912983394,1.81646965196623,3.03765500230512,0.199130574973124,9.12283155369021
"delta_temp_income_50minus",1.42773194621388e-18,4.12511015269805,-2.4519581199156,14.690977133043,-19.1143318880517,9.98979344192017,-5.35749430217248,2.27505788492085,-7.25214167979229,3.42084982202273,-1.55649679636322,0.770045492650868,-1.71692885644747,1.15500163811187,-2.46417177180771,1.12718912222556,-3.08802957329318,1.51203814792294,-5.56541791160444,3.15653908525494,-0.118161437078872,0.051589469759072,-0.347152124513496,0.118326862838021,-19.1143324490769,9.98979496026306,1.19084646084897e-07,-3.82211644472377e-13,1.24076253575064e-07,1.09869427309206e-07,-14.8233061434133,7.89883762335456,-1.41461247424285,0.609987133897133,-7.65169224257156,3.8390340883837,-1.31292062754992,0.532324825180341,-4.50858481841482,2.53861242956454,-5.19831441320553,2.42999621307756,-0.694848288708618,0.180378773924019,-3.07501054838659,1.80831692820538,-4.16057219200817,2.01376286694285,-9.55143150939386,4.59953990480122,-6.3274038277421,2.95225758494301,-6.92616885022464,3.74522735899093,-9.68623043272276,4.93931239427152,-13.8777444933982,6.89454800323831,-2.86465773836161,1.49953781914271,-2.32581165880178,1.87670705838566,-9.13155030361973,5.48132083648814
"delta_home_income_50minus",3.18788436115108e-20,6.39735666990978,1.31530600506576,-37.5673506184329,9.98979373411333,-23.3939605247471,2.2750576439083,-5.86079246299921,3.42085121030766,-7.50328564797321,0.770045302767292,-1.7675552453744,1.1550019076892,-2.46782617278815,1.12718905105876,-2.50818444263611,1.51203835272001,-3.43929320663707,3.15653895693011,-6.55669708961963,0.0515895554739629,-1.87203393823342,0.118327279917789,-2.25001759311866,9.98979496026306,-23.3939731913567,7.39887444086637e-07,-4.35443733118807e-12,7.77029220659784e-07,5.79870284651109e-07,7.89883716504019,-15.0695372861173,0.609986665401279,-2.51574058278474,3.83903414996006,-9.52355909563412,0.532324876500571,-1.61906662412655,2.53861213997151,-6.45666191397214,2.42999593915259,-6.91797717106441,0.180378955968655,-0.64387299840187,1.80831664211339,-4.61343649819865,2.01376297503637,-4.95668362042333,4.59954013654833,-13.3596538787736,2.95225774644966,-6.69294508508476,3.7452276974503,-8.82837762671203,4.9393128877253,-10.346993934429,6.89454829961549,-16.708873792992,1.49953859121467,-4.07416106196842,1.87672591530049,-1.59084082672538,5.48132063923503,-8.63179990104063
"delta_temp_income_100_149",-1.74288573301666e-17,11.4233857752333,-4.80080499246303,49.3494614116381,-51.7577291170102,28.7366182144818,-1.83077800267734,1.08156585785691,-3.30080698456857,2.11654898102953,-5.33626603366741,2.64912003676541,-4.86500554281598,2.58492443475277,-13.487548408114,7.4679813182813,-8.23337933935226,4.37028084653379,-20.4548878806679,11.396445771396,-0.497065762415837,0.280106560209156,-2.68981705525117,1.63088155097776,1.19084646084897e-07,7.39887444086637e-07,-51.757729199205,28.7366181960306,4.40356649122941e-08,3.5799088985262e-08,-5.84617318788228,2.84314052579057,-24.4840455442351,13.5785074526428,-18.661933944916,9.40064297183689,-5.34886084544672,2.7766020298969,-13.3522771421721,7.89328714604965,-7.79443902747129,3.98993990232367,-2.86755114827909,1.33652914282035,-5.0015637386846,2.60716450452213,-30.2471829106963,16.8963387453411,-15.361247211067,8.69660418869833,-15.5888775419602,9.14026494696242,-23.8519002954017,12.7875218782754,-22.2217416680321,12.6655502961669,-16.1923102673924,9.30460108144179,-1.49758198807224,1.56215925250493,-7.69511717672195,3.33490025673813,-2.25393481210708,2.4855673691672
"delta_home_income_100_149",-1.18007765024526e-17,26.2818873742618,2.25521035013701,-140.454507743031,28.7366181939117,-79.5418331981339,1.08156578698627,-2.81493240632595,2.11654917791895,-4.46987848256151,2.64911998540787,-7.60610725070564,2.58492437623984,-8.15747075531288,7.46798125825945,-18.4743743980439,4.37028094604228,-12.461092914397,11.3964457606965,-28.1062293627413,0.280106563932755,-6.95936543905415,1.63088145324234,-10.0695168425267,-3.82211644472377e-13,-4.35443733118807e-12,28.7366181960306,-79.5418332064139,-1.42341328896325e-13,2.71178043834297e-08,2.84314043901016,-6.86636661728987,13.5785073671987,-36.7115811755934,9.40064296128507,-30.4280055753691,2.7766020136121,-10.3161246233979,7.89328717194074,-19.7480794788659,3.9899398647348,-16.0182724813638,1.33652903419686,-5.68209934684883,2.60716440587528,-8.79301581029506,16.8963387100967,-47.7861818328024,8.69660414778406,-25.2380094208158,9.14026493772366,-22.8322643210591,12.7875216725776,-39.6558339892766,12.6655502534291,-31.5356669032309,9.3046011210919,-21.4240946408204,1.56215920012684,-3.06804253397856,3.33489944089207,-3.32088210012732,2.48556727888966,4.06182195395403
"delta_temp_income_150plus",-5.30410875121959e-18,17.0782241965573,-4.05277417147407,58.6368236843499,-62.673733473919,32.1275811242491,-0.205728193106614,0.0957253866300882,-1.26178405679271,0.687174389731229,-11.0646864839388,5.75783653445934,-5.3134266556298,2.79762347392999,-16.914270414259,8.67869590814121,-12.3285663529024,6.28741408037452,-31.7238895554955,16.000422402753,-0.145133320316336,0.0676122464751919,-2.46781222336062,1.02840003038158,1.24076253575064e-07,7.77029220659784e-07,4.40356649122941e-08,-1.42341328896325e-13,-62.6737334994533,32.1275811326019,-3.65375056841653,1.67814338715875,-33.3650150783971,17.0930629352761,-21.6893724946888,10.6695255219045,-9.77695964254735,4.92754784671911,-18.6215206246919,10.0216177590448,-10.8767384570513,5.58830764629848,-4.03191459601276,1.94974768676892,-7.49615726346593,4.25374563629992,-43.7605014597994,23.4131209396508,-11.3859322867866,5.23259357754635,-19.1197084854243,10.6758616061107,-32.4295893274574,17.1430261951544,-23.8936829501592,11.9028001432697,-11.9798270433612,6.47913636254171,-1.57484097871038,2.70838089678573,-5.77071011162974,1.04479084213864,9.76821882399111,-4.79809896890054
"delta_home_income_150plus",-2.58851418453319e-17,44.7234678991506,1.84282710486354,-202.481438156419,32.1275811390093,-111.368126063541,0.0957253738058837,-0.484204595897368,0.687174865379541,-2.48195411851358,5.75783651423086,-16.3485234830477,2.79762348573583,-11.4170147992162,8.67869591120277,-26.9807937601836,6.28741421150886,-22.5294775787173,16.0004224468787,-53.3083575093188,0.0676122747029724,-4.13495403535012,1.02839994974071,-7.10448999876413,1.09869427309206e-07,5.79870284651109e-07,3.5799088985262e-08,2.71178043834297e-08,32.1275811326019,-111.368126140054,1.67814337579072,-4.21889042802076,17.0930630290944,-60.3588144321471,10.6695255366327,-42.6271730579982,4.92754786174473,-22.0879766707935,10.0216176918596,-26.7581738836597,5.58830760701585,-22.2732434500001,1.9497478086569,-8.78865203823998,4.25374562883458,-12.6683671246492,23.413120926658,-80.1780488778037,5.23259358548417,-22.6669339578717,10.6758616120756,-31.3109778369902,17.1430260112922,-56.5752935004696,11.9028002490878,-45.70564333526,6.4791364479275,-23.0544605752029,2.70838099441425,-10.6822292001877,1.04479361036341,-5.54687663181934,-4.79809893891397,24.1546653666119
"delta_temp_education_highschool",1.42662824132078e-17,11.4865351140301,-8.38534829795983,37.2101735987507,-50.1208661602556,25.6111642814007,-6.79814031031398,3.26805358793392,-10.5313304859076,5.43594802234604,-5.14810897414651,2.84926555285397,-1.80669578211204,1.42169067390999,-10.4615962311125,5.20052414355169,-7.1455168090494,3.80162952395244,-21.8308420821327,11.1110339951936,-0.317885341275592,0.168804776541604,-1.81596726316833,0.948580991457179,-14.8233061434133,7.89883716504019,-5.84617318788228,2.84314043901016,-3.65375056841653,1.67814337579072,-50.1208661693836,25.61116436396,-5.81609533174759e-09,2.05456692677552e-08,-18.0849146110249,9.06939719772596,-5.01322548690438,1.99451066350021,-9.80651306621938,4.95879301400173,-9.02282816522692,4.8311644725561,-1.66291808304776,0.548476657895561,-3.84835858681387,2.02245064072173,-15.4504431723931,7.92482640823775,-19.5323020498398,10.1162037033806,-10.0677058964468,4.79104655375586,-15.9806781147744,8.65190357426073,-23.9076767034959,12.2881274390286,-25.4012438718197,12.9202458919629,12.0058066328851,-5.96374822594085,-5.8798899431075,2.86896436390191,-20.3717046480754,10.8178227099348
"delta_home_education_highschool",-2.78288639936868e-18,14.3013756394771,4.0206375138021,-83.0956298912841,25.6111643010908,-53.9724223540161,3.26805356930191,-7.21142216012058,5.43594912041177,-10.7052811731423,2.84926560727677,-5.84520362632681,1.42169079997097,-2.2464994316477,5.2005241114678,-11.0614164994431,3.80162953753039,-8.28276582996367,11.1110338905087,-22.4433087254195,0.168804782025939,-2.85176371494544,0.948581169162468,-4.28364101886576,7.89883762335456,-15.0695372861173,2.84314052579057,-6.86636661728987,1.67814338715875,-4.21889042802076,25.61116436396,-53.9724237155614,-2.01441900539846e-07,3.59059559308515e-07,9.06939721326311,-19.1438401535,1.99451069651864,-5.16193783863937,4.9587936997983,-10.8620587512648,4.83116439089164,-10.323367305568,0.548476732786963,-1.59846349609038,2.02245063159027,-5.41883915966805,7.92482639624811,-19.0151665363805,10.116203732491,-22.3561277505303,4.79104650648692,-10.3085115799238,8.65190372796445,-19.6799117015592,12.2881275724561,-24.6603397767708,12.9202460445267,-25.4230875973731,-5.96374800316766,10.3943769797851,2.8689592698746,-3.28979695950884,10.817822764616,-19.3977676308578
"delta_temp_education_graduate",-4.07643635194101e-18,19.9019438990458,-5.6971263487704,69.2725036402339,-73.0573367850905,38.1183417198808,-1.98690182515231,0.881011237208066,-3.26263170981591,1.33150273666381,-8.84326842731102,4.88987579638406,-8.89868815150848,4.44489039298928,-17.3374076775168,9.14001630897804,-13.2423466349659,7.15742948507946,-30.7245743163183,16.3240379061304,-0.380663049973545,0.198174302593768,-3.77696066832511,1.89533032811017,-1.41461247424285,0.609986665401279,-24.4840455442351,13.5785073671987,-33.3650150783971,17.0930630290944,-5.81609533174759e-09,-2.01441900539846e-07,-73.0573361321966,38.1183419072462,-26.7043995510811,12.6639280828754,-9.47703032302877,4.843897755909,-19.9534236703315,11.1553241859818,-11.6365256720315,5.90793635994796,-4.40987185344368,2.21583983012397,-9.2607743730932,5.25288597420603,-51.511170955162,27.6201555094484,-14.8515793210453,7.38933583732007,-24.1585854523625,13.0605255724781,-33.946188756223,18.4262438079471,-32.1184061575482,16.2557413019086,-23.5807026031253,12.5729066581887,-2.2996838510993,4.69702916442928,-11.0042910657472,2.90932274863445,1.21401713948389,1.1499306569488
"delta_home_education_graduate",-2.99985778115919e-17,47.2777774443205,2.75245928835635,-220.042246486277,38.1183416961784,-121.327794355137,0.881011336122061,-3.65515023855954,1.33150316889901,-5.15462682159178,4.88987575407777,-13.5674688663016,4.44489028511257,-15.5409975839771,9.14001652781206,-26.1125067908982,7.15743137515361,-22.9009957065022,16.3240379815501,-48.2283041080773,0.198174425767195,-6.57510388649868,1.89533028582733,-11.4029176991676,0.609987133897133,-2.51574058278474,13.5785074526428,-36.7115811755934,17.0930629352761,-60.3588144321471,2.05456692677552e-08,3.59059559308515e-07,38.1183419072462,-121.327794548391,12.6639281170905,-47.5499007183633,4.84389779817241,-21.1603756256284,11.1553253346605,-27.376429794891,5.90793632886165,-25.150429762462,2.21584039200864,-10.448633093178,5.2528859843201,-13.641208078044,27.6201556753225,-88.6434174401827,7.38933589407397,-24.5538682434211,13.0605256009418,-37.6792668278892,18.4262429383903,-55.7191663003713,16.2557416186083,-53.8281627099974,12.5729073258783,-37.1912366182023,4.69702940668797,-10.699977498055,2.90932755660376,-8.0100821338942,1.14993036136526,13.8496251012825
"delta_temp_impgender_20_39",-1.50417540201683e-16,20.4577811187004,-6.05993605097351,57.3354229718115,-69.4178023514632,34.1300425589991,-6.45868162101935,3.38776462874201,-8.05215283660575,3.83576254214846,-9.8601078676585,5.03709616919079,-5.70737130982994,2.88195349721812,-19.323992183617,9.46415987726455,-13.3109865882437,6.98678043700851,-26.8489102232534,13.4916963534845,-0.211632427326237,0.0983560509418652,-2.41172474381045,1.1153509314088,-7.65169224257156,3.83903414996006,-18.661933944916,9.40064296128507,-21.6893724946888,10.6695255366327,-18.0849146110249,9.06939721326311,-26.7043995510811,12.6639281170905,-69.4178023611277,34.1300425546995,-4.31489552298923e-10,-8.70572487078193e-14,-8.15531754878396e-13,7.73479953083728e-08,-35.5487798335118,18.391950806053,5.10355378966895e-09,-2.36189813006159e-13,6.38017465530535e-09,4.26017204861208e-08,-36.7486363095842,18.2679167245851,-20.5634694001194,10.5204744515951,-20.6791613156552,10.1285334770145,-29.2916403984836,14.2251773201537,-32.8738201278363,16.0488208468487,-26.2082539833767,13.3950093182706,4.11151348248147,-0.73966018047426,-19.7450002038148,8.260026915511,-7.02183969706484,4.62512908437112
"delta_home_impgender_20_39",-1.21393180572828e-16,44.5437171398236,2.67786382126802,-189.092142015194,34.1300425587532,-110.468462029664,3.38776460581548,-8.52094898816748,3.83576253177136,-10.0999076135966,5.03709616657499,-14.2629049919976,2.88195351428158,-10.80030059129,9.46415988045409,-26.8920847439483,6.98678049256143,-23.4619179340822,13.4916963471912,-43.024483774816,0.0983560493869488,-5.90358651846169,1.11535092153337,-8.86187951372702,3.8390340883837,-9.52355909563412,9.40064297183689,-30.4280055753691,10.6695255219045,-42.6271730579982,9.06939719772596,-19.1438401535,12.6639280828754,-47.5499007183633,34.1300425546995,-110.468462042257,-2.89748618235562e-10,-9.51377047606033e-10,-6.04173407221194e-13,1.13164497915456e-07,18.3919507995418,-62.9496590227686,1.37086128850638e-08,4.89546504372434e-08,8.56883058411131e-09,5.2522304580816e-08,18.2679167256926,-62.9655285556199,10.5204744622897,-35.9451727602651,10.1285334939753,-28.8482791517062,14.2251773211883,-48.4777863351356,16.0488208567801,-51.8590816047305,13.3950093463817,-37.9052905221472,-0.739660156447604,-2.71675225863109,8.26002716979853,-22.4877451175417,4.62512906843052,5.1561714136219
"delta_temp_impgender_40_59",-1.94770994342977e-17,7.08797104307483,-1.57681086727678,22.4571981678811,-24.7909707145904,12.5548666030348,-2.06561662167352,1.08122366507426,-2.86445749384894,1.50146155051237,-3.08014902570646,1.42862102771445,-1.96349044377373,1.07149537561896,-5.58963579288189,2.77088154772166,-4.56118712507915,2.44120321294945,-12.6128762399593,6.40260628789965,-0.060244180080904,0.0302174817524618,-0.328840008171974,0.0907329180082527,-1.31292062754992,0.532324876500571,-5.34886084544672,2.7766020136121,-9.77695964254735,4.92754786174473,-5.01322548690438,1.99451069651864,-9.47703032302877,4.84389779817241,-4.31489552298923e-10,-2.89748618235562e-10,-24.7909707157032,12.5548666016305,4.80167354359618e-08,4.86707168922096e-08,-3.5719430964903e-10,4.40700595123885e-09,-11.7306873990991,6.05276078177168,-7.11915460542888e-10,2.46421979118641e-08,-15.1754262784246,7.92363186696507,-6.5428179336612,3.387924685167,-6.69089344335668,3.49678350629351,-10.4926489906849,5.07268074934036,-11.7741981030876,6.2923571000891,-11.0709495464771,5.96848544874634,-2.41317901812483,1.96365870194116,-3.82208353890931,1.69004899204096,-0.158282280242902,0.177082151736456
"delta_home_impgender_40_59",-1.93419778526639e-17,21.1038185195514,0.68323429086723,-89.10682294386,12.5548666057697,-49.3998223713863,1.08122365304772,-3.51411652104813,1.50146137481521,-4.45281763915454,1.42862100638391,-5.12174438627079,1.07149538120957,-4.85604022016052,2.77088152443428,-9.71711839326123,2.44120324314709,-8.75954308900094,6.40260627601884,-23.9792234917349,0.0302174829022702,-1.88943202793891,0.0907329079470962,-2.49876372304317,0.532324825180341,-1.61906662412655,2.7766020298969,-10.3161246233979,4.92754784671911,-22.0879766707935,1.99451066350021,-5.16193783863937,4.843897755909,-21.1603756256284,-8.70572487078193e-14,-9.51377047606033e-10,12.5548666016305,-49.3998223821998,-1.21710282875798e-12,1.74081273893095e-07,-1.45043839215165e-08,2.00868310772552e-11,6.05276077226397,-24.1408762013314,-1.17798162723729e-09,-7.3332248364278e-09,7.92363185683663,-34.0714330569931,3.38792468038215,-11.7282256819906,3.4967835149824,-12.6081378002383,5.07268073875655,-21.9764108410389,6.29235713449298,-23.2761600705236,5.96848544462195,-21.7799612315495,1.96365869805648,-8.86219899167116,1.69004769307743,-3.31141572557567,0.177082123128069,2.98114349869889
"delta_temp_impgender_60plus",-4.31032302975442e-18,10.0038670727734,-5.60641779287845,49.2915714836804,-51.4136188918014,28.3840601929981,-2.09259388169383,1.28933471974287,-4.04765259974631,2.78916356226488,-5.47297942307518,3.09412817200737,-7.47692953158437,4.37750066109608,-9.44864504094297,5.37883567585506,-7.91779275011611,4.15295575311849,-22.9458459017153,12.0535675473737,-0.613468728914595,0.331755761894585,-3.51900885802407,1.64649904225613,-4.50858481841482,2.53861213997151,-13.3522771421721,7.89328717194074,-18.6215206246919,10.0216176918596,-9.80651306621938,4.9587936997983,-19.9534236703315,11.1553253346605,-8.15531754878396e-13,-6.04173407221194e-13,4.80167354359618e-08,-1.21710282875798e-12,-51.4136193170705,28.3840614466605,-1.28179462342974e-07,1.77307092334425e-10,9.30616206007258e-08,5.62246786871801e-08,-23.5737643801822,13.2456755101517,-30.2687871324293,17.9999796695324,-13.8023848430136,6.29359937357063,-15.3239244845155,9.08793892952813,-21.4047773343378,12.6426691281544,-23.0140247732245,12.5538218188749,-16.8647046915948,8.91945863759787,-11.8475096715043,8.35270341116612,8.45016435166604,-5.38881150767791,-4.68278147142235,3.46699300124827
"delta_home_impgender_60plus",-7.76161524154091e-18,20.3375807579241,2.75675222085142,-128.6612104739,28.3840602938089,-71.0832979636168,1.28933468525451,-3.10608109814411,2.7891663170504,-5.49489252049943,3.09412794886171,-6.13492225454598,4.37750075383536,-11.5388312505051,5.37883569451814,-10.7082625453577,4.15295610937072,-10.0032948102351,12.0535676638847,-27.0126512837526,0.331755859805667,-6.54706047072878,1.64649851391457,-10.4995340250748,2.53861242956454,-6.45666191397214,7.89328714604965,-19.7480794788659,10.0216177590448,-26.7581738836597,4.95879301400173,-10.8620587512648,11.1553241859818,-27.376429794891,7.73479953083728e-08,1.13164497915456e-07,4.86707168922096e-08,1.74081273893095e-07,28.3840614466605,-71.0832999421486,-1.81663067315627e-10,1.53384888813559e-07,1.02889745722831e-07,6.02815034693786e-08,13.2456753282318,-37.3301898231539,17.9999794851295,-41.92714670529,6.29359969039706,-21.4398834238682,9.087939072564,-20.1645254001879,12.6426686305893,-32.3739531899836,12.5538222933786,-29.3170418881691,8.91945894561394,-20.3129602703715,8.35270366934049,-20.021701373187,-5.38881301206263,19.1898703257681,3.46699309433421,-1.93438377419391
"delta_temp_impgender_20_39_woman",-1.37201295472051e-17,9.91389309632489,-2.58795534940384,31.2778435703846,-35.5487798357689,18.3919508031605,-6.45868163402971,3.38776460270529,-6.45868179252589,3.38776459146065,-9.86010788561214,5.03709615675183,-5.70737131237939,2.88195348984466,-9.86010788082094,5.03709612496294,-13.3109865989403,6.98678031413853,-13.3109865912176,6.9867804693103,-0.211632429813703,0.0983560446351241,-0.211632434655394,0.0983559761994434,-5.19831441320553,2.42999593915259,-7.79443902747129,3.9899398647348,-10.8767384570513,5.58830760701585,-9.02282816522692,4.83116439089164,-11.6365256720315,5.90793632886165,-35.5487798335118,18.3919507995418,-3.5719430964903e-10,-1.45043839215165e-08,-1.28179462342974e-07,-1.81663067315627e-10,-35.5487798174433,18.391950801394,1.09994867904073e-11,-6.1227775160087e-08,1.49800782293581e-11,1.42637547885573e-15,-15.8808734761411,8.43107560385873,-13.392378492403,6.86614180887946,-8.54221760396488,4.5964052953222,-14.6697274264985,7.10956821758166,-16.5495567686028,9.05937699245557,-15.2219635677186,8.16549911882672,2.04095093476762,-0.661546067048704,-8.649913730596,3.39974111428831,-4.17669555013889,2.97385458440278
"delta_home_impgender_20_39_woman",1.30259710692847e-17,25.3207894302289,1.25927466488435,-111.061581740922,18.3919508066012,-62.9496590202921,3.38776460905576,-8.52094899297966,3.38776467671847,-8.52094901486758,5.03709616107414,-14.2629049785282,2.88195351796699,-10.8003005775887,5.03709615366155,-14.2629049919134,6.98678049567107,-23.4619179372677,6.98678049282325,-23.4619178990682,0.098356049373456,-5.90358652492898,0.098356079416014,-5.9035864909675,2.42999621307756,-6.91797717106441,3.98993990232367,-16.0182724813638,5.58830764629848,-22.2732434500001,4.8311644725561,-10.323367305568,5.90793635994796,-25.150429762462,18.391950806053,-62.9496590227686,4.40700595123885e-09,2.00868310772552e-11,1.77307092334425e-10,1.53384888813559e-07,18.391950801394,-62.9496590526068,1.85809183972169e-08,6.65242725249826e-08,1.26846869864135e-08,7.76512298104784e-08,8.43107561931541,-32.5958373997156,6.86614184422909,-23.5702426878902,4.59640531207892,-14.424998280879,7.10956827518295,-26.3150067442823,9.05937713015665,-29.5881553034197,8.16549919398762,-23.6656219992947,-0.661546009941543,-3.16861118465689,3.39974170495187,-5.4549046031667,2.9738546154276,3.08085987193668
"delta_temp_impgender_40_59_woman",-1.19915870354471e-17,3.22700532641119,-0.726653267005892,10.9023155183304,-11.7306873972359,6.05276077511231,-2.06561661725423,1.08122369044066,-2.065616595418,1.08122365785008,-3.08014902733705,1.42862103544969,-1.96349044267831,1.07149537504014,-3.08014902876532,1.42862105021766,-4.56118712634971,2.44120329151169,-4.56118711898801,2.44120325398332,-0.0602441790769753,0.030217483576905,-0.0602441683088433,0.0302174990273067,-0.694848288708618,0.180378955968655,-2.86755114827909,1.33652903419686,-4.03191459601276,1.9497478086569,-1.66291808304776,0.548476732786963,-4.40987185344368,2.21584039200864,5.10355378966895e-09,1.37086128850638e-08,-11.7306873990991,6.05276077226397,9.30616206007258e-08,1.02889745722831e-07,1.09994867904073e-11,1.85809183972169e-08,-11.7306874166132,6.05276080740811,7.79082811267141e-09,5.20211361149148e-08,-7.00931769446844,3.63737066947729,-3.76352200297845,1.94251109173703,-3.60750326705944,1.84339146032249,-4.59739301065267,2.22758539854633,-5.46714475564831,2.96326432411086,-6.15511054696595,3.30631272745199,-0.760569690509813,0.841660556510319,-1.71600759560027,0.815726342882552,-2.90383170131743,1.74741179396867
"delta_home_impgender_40_59_woman",2.21746482070629e-19,10.5649370181851,0.375934784381254,-44.1984680175573,6.05276078507008,-24.1408761114252,1.08122367573026,-3.51411648418587,1.0812238523296,-3.51411652251023,1.42862099006015,-5.12174434718784,1.07149542643564,-4.85604023586043,1.42862101066038,-5.1217444305463,2.44120322427011,-8.75954286620784,2.44120327253758,-8.75954293511466,0.0302174871249334,-1.88943206676503,0.0302175776032929,-1.88943195735834,0.180378773924019,-0.64387299840187,1.33652914282035,-5.68209934684883,1.94974768676892,-8.78865203823998,0.548476657895561,-1.59846349609038,2.21583983012397,-10.448633093178,-2.36189813006159e-13,4.89546504372434e-08,6.05276078177168,-24.1408762013314,5.62246786871801e-08,6.02815034693786e-08,-6.1227775160087e-08,6.65242725249826e-08,6.05276080740811,-24.1408762220957,7.76862968769374e-11,4.76226294907581e-10,3.63737064148267,-16.2551349380563,1.94251108876113,-6.25426426024228,1.84339142587769,-6.85136742666307,2.22758540613292,-9.88741918764773,2.96326434931156,-11.2220399698432,3.3063127518503,-12.430857936872,0.841660752433614,-2.25564850684577,0.815726161381752,-1.81406521084014,1.74741171127556,-5.03037800931908
